domain,split,stem,input_relpath,target_relpath,input_bytes,target_bytes,input_sha256,target_sha256
RSCityscapes,train,0624,RSCityscapes/input/0624.png,RSCityscapes/target/0624.png,310112,222333,1e60cf773591a73696e2312ef9f622e38f510cc7778f4d506763dd5e2ae299da,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0625,RSCityscapes/input/0625.png,RSCityscapes/target/0625.png,268379,222333,a5af1d6b48d04b6f33b1bc539aa49de640e15f1bede78402515c21313c1f7e5a,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0627,RSCityscapes/input/0627.png,RSCityscapes/target/0627.png,271312,222333,3502958b4046142fbdb9a019c3ae6335b9357c54b0ec35b763c88ffd441c9f2d,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0628,RSCityscapes/input/0628.png,RSCityscapes/target/0628.png,251941,222333,12aea3d606efab4bcafa12821e9611eee45fb73e54eac79fbc25cdcdbdc70b2f,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0630,RSCityscapes/input/0630.png,RSCityscapes/target/0630.png,276214,222333,969595d8c03be2b8a8cf7662c6391d5bbc16d7caaa1a43ceb0aa03e570edfa4f,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0632,RSCityscapes/input/0632.png,RSCityscapes/target/0632.png,265088,222333,68ae3e55e4131c55f1e4531614978d890e197c188a839e7af7da075196fe3862,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0633,RSCityscapes/input/0633.png,RSCityscapes/target/0633.png,281972,222333,a8f1b06b6ad06bd7ac53247a70e536ec2b039850d15eecf551555e6396b74ead,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0634,RSCityscapes/input/0634.png,RSCityscapes/target/0634.png,253812,222333,9db7d4e52a88372dab2fd71f18db779d3d13b869bd5123f1083114a6b6a0bbe9,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0635,RSCityscapes/input/0635.png,RSCityscapes/target/0635.png,284521,222333,3cabe75cbfcddb56b8be830f264041eae0545fd9d3b3117cd378e30120e4a92a,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0636,RSCityscapes/input/0636.png,RSCityscapes/target/0636.png,281405,222333,110daf6f9ce1da9f2024b388f8b59079b6c53d64281aca5c9a1f330b539b6f18,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0637,RSCityscapes/input/0637.png,RSCityscapes/target/0637.png,279010,222333,fe10f5d205fa9b114b76aed38cdfa0d90adf463d612c5416c083c09915673d7d,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0638,RSCityscapes/input/0638.png,RSCityscapes/target/0638.png,285342,222333,cf06101448a308f4b4bb9499ece403739aa22be416ca32945d4fdfef5a96f0b4,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0639,RSCityscapes/input/0639.png,RSCityscapes/target/0639.png,295224,222333,cce805ae72222bd9dd6609c8d8f8c60111d550e1d7402957f6b524f899acf1d7,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0641,RSCityscapes/input/0641.png,RSCityscapes/target/0641.png,240979,222333,ff51c0a2f1cd6fd4496f91549610b693643559657e10a7ebbacff511046ebcf0,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0643,RSCityscapes/input/0643.png,RSCityscapes/target/0643.png,222695,222333,2af45f6d668f50fabe60289b53d481b8989ec75504ef7c87debf726c1db5f38e,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0644,RSCityscapes/input/0644.png,RSCityscapes/target/0644.png,267870,222333,b57c605b3e58426c19860b88524b6a94efa81bc243cd421b146e676483b4e619,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0645,RSCityscapes/input/0645.png,RSCityscapes/target/0645.png,245649,222333,05c574bbc06fe4a1e791d9bf28ff8eacff3200732c0b3566dd2faa8361132a98,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0646,RSCityscapes/input/0646.png,RSCityscapes/target/0646.png,297214,222333,344d38edb7e203530f2064e5157117e5817d2913d05cdaef6aef92f2ef5a28d8,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0647,RSCityscapes/input/0647.png,RSCityscapes/target/0647.png,255881,222333,17d3fbf533f1bae366dd15a00d70172fe3a2c429998825568171389aded8230f,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0648,RSCityscapes/input/0648.png,RSCityscapes/target/0648.png,296170,222333,91686bf9f62f869afccda492245b1fc198906e194e51dcdce85236571ba06da3,ce0d8ff4a505dbbcbdf43fc524bed4093f32ec0b6b398ca791d23da17e611da6
RSCityscapes,train,0649,RSCityscapes/input/0649.png,RSCityscapes/target/0649.png,289863,204918,036f2d942162babd61a8d1b9b319f69327c7e8d978f1be4c8ba6e8af96ac1c66,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0650,RSCityscapes/input/0650.png,RSCityscapes/target/0650.png,304440,204918,f1bc29595a301063b03d6d4a2373e0bd8fd267db2d8e78cfd8320fe5d09cfb6d,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0651,RSCityscapes/input/0651.png,RSCityscapes/target/0651.png,257239,204918,50d9bfeae038f2cf0b2098ea4eaa32bbda3cf59d1df4b7f6a4db9da4a5374f44,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0652,RSCityscapes/input/0652.png,RSCityscapes/target/0652.png,262025,204918,f96ec14f0225f65e70f0db8f52f5607015968605f1ffea9ad1e40a2e88cdc4be,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0653,RSCityscapes/input/0653.png,RSCityscapes/target/0653.png,251811,204918,6936d2f8cf14a180086d11d30220dca9f1cff7a0f9f376c1e0e55b283f6081d6,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0654,RSCityscapes/input/0654.png,RSCityscapes/target/0654.png,258759,204918,51c9069f843449603912745cde38af1e3c4382b98059edc101f2fb9b3de24ece,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0655,RSCityscapes/input/0655.png,RSCityscapes/target/0655.png,243368,204918,0492b2c6d3c1927def4b4d1b95ac4c923f6150b51947cf9b27bf8fdafdc9676f,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0656,RSCityscapes/input/0656.png,RSCityscapes/target/0656.png,279658,204918,d5bb040de82cc7e0c3cffa681d217729157af8c3137e38502984a485f20dfd1c,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0658,RSCityscapes/input/0658.png,RSCityscapes/target/0658.png,252369,204918,6c57680985d5fb9dc22882c45223d57a4c7cef09613b8890162c2cd4a18df41e,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0659,RSCityscapes/input/0659.png,RSCityscapes/target/0659.png,271521,204918,a5acfc2e284221e03f451f336f1f44da3d8449561eafaa9372e0a85604244ee8,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0660,RSCityscapes/input/0660.png,RSCityscapes/target/0660.png,258463,204918,67a3fb288d6f05aa85493c74bc6d172d62a528d9732e1c86124f2398a32d199d,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0661,RSCityscapes/input/0661.png,RSCityscapes/target/0661.png,294165,204918,27bb37bc87bc2e7de41d0843c18d683a54943838c324193f73268c575058e0ac,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0662,RSCityscapes/input/0662.png,RSCityscapes/target/0662.png,279679,204918,2345525fcdf91aac9afaa5cb157c36562860050314b48babd73c771f24cb9635,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0663,RSCityscapes/input/0663.png,RSCityscapes/target/0663.png,243387,204918,8607f3fda0d057fdd8f95df07514c4b673f00705f7213b777f2c1a386acbd95e,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0664,RSCityscapes/input/0664.png,RSCityscapes/target/0664.png,252967,204918,fed0013e5d79302a37f9bd974c8caf8b6b1c57cea526b323b5a92e92b21708fa,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0665,RSCityscapes/input/0665.png,RSCityscapes/target/0665.png,261435,204918,9372a95bfd98654cfbe4c811a101dece3b9d93354c11e8555388489e75142927,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0666,RSCityscapes/input/0666.png,RSCityscapes/target/0666.png,247411,204918,de81223ed0a84d80f01b4664ede345c70be873a422d24a46ed6695ac4fbc2d5d,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0667,RSCityscapes/input/0667.png,RSCityscapes/target/0667.png,208454,204918,dd269cc7808b426828bd220598f99764d0b862f3e3e5989e3b3dc192fd1e2e55,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0668,RSCityscapes/input/0668.png,RSCityscapes/target/0668.png,257357,204918,0d7960e3bf98df31b2901445d7692cf1851c6c71c06e5873b1a6679ac9705f81,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0669,RSCityscapes/input/0669.png,RSCityscapes/target/0669.png,213517,204918,93d0af9ed2123c34a17ea9fc95349ec481b0b0484ba211c5bde711470c13010a,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0670,RSCityscapes/input/0670.png,RSCityscapes/target/0670.png,271541,204918,f40a2bfca5539e38320e1ad59af8c473a978fff5fbb1ee0af6b9ad6c8283ce20,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0671,RSCityscapes/input/0671.png,RSCityscapes/target/0671.png,266381,204918,6b2957a38936e005427ea7fd7b21e39c1e4836a8b36b9cee9626e45dbb3e9d12,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0672,RSCityscapes/input/0672.png,RSCityscapes/target/0672.png,271069,204918,e261407c39445b054ab769bbd9fd81d4bcf9b861ddec465816e476939d19fa63,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0673,RSCityscapes/input/0673.png,RSCityscapes/target/0673.png,250312,204918,14bdc20b1f3eca5c96aee28354e34f6c303b109187d1cd800cb182347b77f950,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0674,RSCityscapes/input/0674.png,RSCityscapes/target/0674.png,250521,204918,e08f22ea4d164f1ce0a69ba9dd60a74b6dc43f466e01001b619dc024863248b1,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0675,RSCityscapes/input/0675.png,RSCityscapes/target/0675.png,269869,204918,d2ae74178f6a8ca5ce19e4cc9d82b91544fb80340df58e78d2a8244f1c50b028,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0676,RSCityscapes/input/0676.png,RSCityscapes/target/0676.png,233959,204918,cd461287533428e0fb2e7393a15b666886d02f087da8c1e51f84d9072a731f99,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0677,RSCityscapes/input/0677.png,RSCityscapes/target/0677.png,261190,204918,637fc461508d8e30ffe277832d4d96d92333158eea035ddad57760af040ab57e,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0678,RSCityscapes/input/0678.png,RSCityscapes/target/0678.png,258757,204918,2a51ca4a9a3969710aa2f2feea603b510e9bcef69f35d1fe7914ab6f337d5a30,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0679,RSCityscapes/input/0679.png,RSCityscapes/target/0679.png,235719,204918,128b8b00e4f0d51e6360374232bdcc41d39be4a43211205f8d746498f08f2f60,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0681,RSCityscapes/input/0681.png,RSCityscapes/target/0681.png,263776,204918,1b155b7002162ab244da2d926167619c7270e26db416766f0da768bd685d3b7b,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0682,RSCityscapes/input/0682.png,RSCityscapes/target/0682.png,209564,204918,ab25143a7081c23abb1695d6a6def3e16cdb93295bbd664b4057b8c55b72f22d,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0683,RSCityscapes/input/0683.png,RSCityscapes/target/0683.png,223829,204918,8377d452261d5e1dfe8f586b25c575b633d5982c7f6d3078bb1ba136590b3bb9,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0684,RSCityscapes/input/0684.png,RSCityscapes/target/0684.png,237470,204918,8071be6152cf4fb2302982474962aa22a6393ad08ee41aeb3bfdef3a1c40b63b,e9bb7dd6c7fc43566523420cd486853a638e21d1745dee64c3ff4ad3d803e536
RSCityscapes,train,0685,RSCityscapes/input/0685.png,RSCityscapes/target/0685.png,247177,216026,eddbe4472b065630a11cc03347e0a8727a35ee5b25464b267a348846c545e7ad,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0688,RSCityscapes/input/0688.png,RSCityscapes/target/0688.png,275733,216026,978ac769dffddc78c36ca034b2ba8888624a0ab376627dedf4f0f6149768e5ec,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0689,RSCityscapes/input/0689.png,RSCityscapes/target/0689.png,245246,216026,6885b91137ad10d3af79be9cf82b5bfd54fa33175a6021dbfcb72c09d1c04035,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0690,RSCityscapes/input/0690.png,RSCityscapes/target/0690.png,271613,216026,bccdb95447e170a7460c7fb2a8beaac880cefec724da776cb8c7bbc49df4e482,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0691,RSCityscapes/input/0691.png,RSCityscapes/target/0691.png,273435,216026,9e0f91f7e68c78a6e3f67c895767fa3705dc7241204c33d8797afb899ecd3913,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0692,RSCityscapes/input/0692.png,RSCityscapes/target/0692.png,255341,216026,4aabc57e75daf84268ccdce8aed90af6bf175447e97b25f3f5243a5c353fd9c8,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0693,RSCityscapes/input/0693.png,RSCityscapes/target/0693.png,293082,216026,03818af1bb1c6cb44b8cd266ff03164a1be28e88b6f5666b98fc72fa580ec253,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0694,RSCityscapes/input/0694.png,RSCityscapes/target/0694.png,228539,216026,9b138f990444aa41fb47f1a5ef09c3a863d7cda679e0306954880c1d52fcd8da,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0695,RSCityscapes/input/0695.png,RSCityscapes/target/0695.png,271457,216026,7fdd8918f6fbe5543085a5ebad6d43b4b26359eb36cf17e88f1d6df88b0d27d8,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0697,RSCityscapes/input/0697.png,RSCityscapes/target/0697.png,257465,216026,81352f1d81a7f3070153b5a7b1aa8f728f538542810e241c500d0e6cfd7a56f2,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0698,RSCityscapes/input/0698.png,RSCityscapes/target/0698.png,258952,216026,8f31dde075b36a031377b98c73ff7693eb9a50241886c4290baf5f182cabe5c9,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0699,RSCityscapes/input/0699.png,RSCityscapes/target/0699.png,271448,216026,0dbc0987ca985234e2d026a0c37a596539104ce34ab84d5c33ec42de15601170,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0700,RSCityscapes/input/0700.png,RSCityscapes/target/0700.png,279243,216026,54bef83f77ee11975018a9fd4b6a71f6a22aec4561f0afb4421b1dc647875d64,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0701,RSCityscapes/input/0701.png,RSCityscapes/target/0701.png,241316,216026,d056d53254709a778d02bf353c448467ab8e7f4b754fa2e1930b3f18528242ba,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0702,RSCityscapes/input/0702.png,RSCityscapes/target/0702.png,249234,216026,de1dc1f7236a2586b6f112d42082585a9a32ecb74408d35b94416325b217f246,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0703,RSCityscapes/input/0703.png,RSCityscapes/target/0703.png,292175,216026,c78587c09d5e5eb356dc3a6291cd68738f82958f1a2d00e4b9e962d0bb7bd4bb,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0704,RSCityscapes/input/0704.png,RSCityscapes/target/0704.png,280042,216026,79622b6b9ac3c2344b2efc0e5d4205770db5762bbf42b0c4b682fb770c8c1167,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0705,RSCityscapes/input/0705.png,RSCityscapes/target/0705.png,295614,216026,0880634313fe25331f842a63af13226e06848aa12d38da5721bbec7621f1a0a4,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0706,RSCityscapes/input/0706.png,RSCityscapes/target/0706.png,305071,216026,93b1cd9aebb307b7e77b891b099e86292edeb683b51eb12415d62745dda81388,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0707,RSCityscapes/input/0707.png,RSCityscapes/target/0707.png,302600,216026,f36fcd3aa11763c3d85cc51c014baa8c98eea81e65b7fec119b26e6922ffc45f,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0708,RSCityscapes/input/0708.png,RSCityscapes/target/0708.png,293394,216026,93931cff8663b6e5401d2525203172d4d0f302287f790e6b5dab37a89de2c068,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0709,RSCityscapes/input/0709.png,RSCityscapes/target/0709.png,252675,216026,8446817694c5b1b131c4155a6037e9c177a784d22d0f260fcb9f27e948011ec6,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0710,RSCityscapes/input/0710.png,RSCityscapes/target/0710.png,275697,216026,8eb5f4140850383eaa6891ba02c1eaf351746aefd67388951888a15a8d3a4214,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0711,RSCityscapes/input/0711.png,RSCityscapes/target/0711.png,243001,216026,78ff0c0a1211b52b0bbc5751d579c0342e0968948d29f4c57f5d5f49b593323f,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0712,RSCityscapes/input/0712.png,RSCityscapes/target/0712.png,270984,216026,29dcb2f329851d4cfd459b7abc13bdf8c25c7e61fa027daf08cd3c91665e8f0d,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0713,RSCityscapes/input/0713.png,RSCityscapes/target/0713.png,254770,216026,cbba5f686d82784404e8ae1a470a7e35ca2b84dd47f66a1788b04547e8447ee7,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0714,RSCityscapes/input/0714.png,RSCityscapes/target/0714.png,286464,216026,af7f92feb8dc6e308137f6a1dfd58f8b0dd300f7c33a607764f2dff52e60deb2,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0715,RSCityscapes/input/0715.png,RSCityscapes/target/0715.png,270183,216026,7149742ffed3c4a6a66316d6befabd14048da1caefe53c383dd60bc8bd1bfd9d,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0716,RSCityscapes/input/0716.png,RSCityscapes/target/0716.png,250666,216026,cc12b9f9ed1473a4c7d703a34fafdcbdde315903594e5ba6546f77edb3ce5a06,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0717,RSCityscapes/input/0717.png,RSCityscapes/target/0717.png,272648,216026,8a31a3a5f5c6a4b8477475a92458f4b1777ce9fccde3c8d825878e4f537eb7b7,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0718,RSCityscapes/input/0718.png,RSCityscapes/target/0718.png,218236,216026,73818776ce1620cdcbfcb9e0775b25e7b514834100973bc910517b645e8c142c,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0720,RSCityscapes/input/0720.png,RSCityscapes/target/0720.png,245792,216026,e2a60f76ee19e0f9d39eb2913d4319d6375b3e7e4e5dbfc44554a3ee54220e80,6f2616a551e208884b919586f9e78e4f8b588fbc4ee780c36068801f7939949d
RSCityscapes,train,0721,RSCityscapes/input/0721.png,RSCityscapes/target/0721.png,309412,207134,6eac4edbf5651a88c4017fabe270924b9c9c3fbc0503f07492b4b1bbd7bf7961,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0723,RSCityscapes/input/0723.png,RSCityscapes/target/0723.png,251406,207134,2bc87b5ee3d2a442def6ae46571302efee0162cdc305af23cfbfc66ed6cefd93,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0724,RSCityscapes/input/0724.png,RSCityscapes/target/0724.png,267705,207134,8f583a6ba23aee126ff8c3f2f6d38c2e7d4febf919ab1be4848d27b486bfc5ad,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0726,RSCityscapes/input/0726.png,RSCityscapes/target/0726.png,279626,207134,d33efb335322e31a45274696eda102bd1fc44a86b7a240c2264f36e6b93c489b,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0727,RSCityscapes/input/0727.png,RSCityscapes/target/0727.png,265731,207134,ab3b7b78088d40652d6d2db7fc69a22ba411d762d45206936153580044fda6dd,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0728,RSCityscapes/input/0728.png,RSCityscapes/target/0728.png,271230,207134,76d89d72db3b1fd6477ac88af0db1f8be693ceb156ee02239af5df1aaf2aab5a,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0729,RSCityscapes/input/0729.png,RSCityscapes/target/0729.png,227361,207134,68b42afafa3a1705e5b672dfe2ba4deb8daabf9e936fd4e432ae5fb1ad6f2d51,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0730,RSCityscapes/input/0730.png,RSCityscapes/target/0730.png,280890,207134,13222aeb0b105a6b3eb7fdeaafae7fb72a35db8cba2109a2b71adaac10e2d2e7,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0731,RSCityscapes/input/0731.png,RSCityscapes/target/0731.png,280174,207134,0ad9ab25c4a9b17a633183275787b9c4c7476e8cf8ecf751caa384633d8c590b,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0732,RSCityscapes/input/0732.png,RSCityscapes/target/0732.png,262119,207134,420ecc9efdd2f0f4084382798ca0b30927280a44f4190e52a93e928387db7202,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0733,RSCityscapes/input/0733.png,RSCityscapes/target/0733.png,224437,207134,d2c1ded5e7af731a4653ff847337809f353f8ab07f2d8478490e9d6e88c853a4,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0734,RSCityscapes/input/0734.png,RSCityscapes/target/0734.png,227193,207134,1959e3a403c6efb8c4e663701ebfbb17b3cf0e171733ea1bde3501095083f002,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0735,RSCityscapes/input/0735.png,RSCityscapes/target/0735.png,296394,207134,1d1b77c0f6f4b0a12ee54cef994667415b3b465f55a98f925dfb6d960eb35bbb,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0736,RSCityscapes/input/0736.png,RSCityscapes/target/0736.png,245986,207134,f8e11c359124ab82d4064e7339be5dbbe1345d3fd5e86ce0514c797947d64627,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0737,RSCityscapes/input/0737.png,RSCityscapes/target/0737.png,238273,207134,fe82d5ca7317897e6ec25853722c1f4de5f4669ad7d01b11655ea362dff203f6,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
RSCityscapes,train,0738,RSCityscapes/input/0738.png,RSCityscapes/target/0738.png,269090,207134,27e3bcaa44210323be4c93eb14dc1331d1d795bbb39e54a1989741e2c5e4747d,9e83a8c63e5bb3a86acc8d23a27fcffc6be3fa0ceb4dd6c9f0980f25f2b2673a
