protocol_id,domain,split,order,stem,input_relpath,target_relpath,input_bytes,target_bytes,input_sha256,target_sha256,rank_sha256
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,74,064,RainDS-syn/input/064.png,RainDS-syn/target/064.png,471819,254238,3dfcd9a08ec15f9fd2ed46e9c55ccba5bd2ba9511ce8d7d142759f6683c7e1e9,e9ef1d7b6e50946ac9ddda001252781ed0c377ff93668e76cb880dc3628247f5,602042c3af2cef77b3474e24352d5bcf01ea77e52e35f49008d60fd65289cb74
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,75,054,RainDS-syn/input/054.png,RainDS-syn/target/054.png,670188,483652,3b959ba8c3dfe89cf9498ba9b12fc7ca3e11a46107d78b998a04f3a70caa45ea,8f6919fda87b8511c30c0aa609106f867db77bed97079c15651bca898f1fca7b,60d6ac1735c0f2b8010e78b98f7bfc6e73870be6dcb96eb53fa3a80baa1f916a
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,76,061,RainDS-syn/input/061.png,RainDS-syn/target/061.png,738382,565236,3855beca5a58faba37b084892d6bebb06a2ddef1f5085b8eba23cc5df0572ed4,3ff5c92675afc6ef3f8c3a317567864deeadc9e12736b840203da55303042a7e,616e865aacf90db176575bea81bec7fe676484bfb4045700e5a0d0eba93c193a
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,77,090,RainDS-syn/input/090.png,RainDS-syn/target/090.png,459075,322284,40a61784782f5396ee3f8113099550154a57b2d56f9800e470c9e6dc176ba3b9,7634fb6ea5aa67ca362af785bc570c7ca5885ed2ee23498edf0564918fe49c1f,63625030c88da346acd56893fdfe455bfc0a6733628a034018b1aac1fc2a1079
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,78,104,RainDS-syn/input/104.png,RainDS-syn/target/104.png,471928,380071,50ee79f928c3c30533b429372acbd6deb1aced39fc1e2f35768d3c8f834394ef,f27fa798d42e8b68724d3bde1878eaf77c1c914934a995cb0f4976314e52bdac,64254296eed3685721784324e863389f114078f24fc57ae540990b676dae7b5d
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,79,103,RainDS-syn/input/103.png,RainDS-syn/target/103.png,730399,528218,909dd594a0ef9681a851b0342e5291bcbe2a511c71ed843906814ea9084b3af0,1a2add9d27775a04018a855f14e71561ce6b6fc92f8985013b90ccb85f640a39,6506e78e58870eec86eacaff899d5d9f49f1e46864b3187f151013461746fa9f
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,80,124,RainDS-syn/input/124.png,RainDS-syn/target/124.png,752372,557608,c8b80669ffd33f0f1556cf7d1112179f7858394e80916b35d4b9d28a3dfa73bf,74c540518609b366df83d5531d91d7e8d4620fbc9d0c8fbe8ef9ae5f9d723116,6558ffd30b7b3ecb67e64e2e3510596976144703754d573346ebf8bc6119c633
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,81,121,RainDS-syn/input/121.png,RainDS-syn/target/121.png,824559,654241,8d8f12d177fdec2ad11dc6bc3b220e76ba5d7ee9cfe277a4937de949cf4dec16,0a64e75a29984dfefbe9388e6d3440236a914765ce46121a71fe102a183399ba,6829903710685eab360d9a27448db4b339b60283756487a03845202ef2b8a253
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,82,175,RainDS-syn/input/175.png,RainDS-syn/target/175.png,734157,508365,a53ab407613c122733d663f317c06ce98bd9f82fb1ebc427ec7c77456482351d,e35c0bb6efc218d8247652da5a6527e186edebebbd9c666a2435165fde0466d4,68b26349f4a81c06ddefa1dbc2fc8e7016d43517dd071de53b0d653947f6ed77
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,83,160,RainDS-syn/input/160.png,RainDS-syn/target/160.png,818817,657337,c00f099a2ab94ed2f7ad5d6bef8d20f0d8a488a10e729b480c630e58fe03def2,edc617b6f5532239bbfbcee23aa3c8a991c701e266319cea6c215be55b28bbaf,69729c1a4668f068a14de5a77796e92627e0c2e4930abf5568895a1a9f8ae699
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,84,137,RainDS-syn/input/137.png,RainDS-syn/target/137.png,444797,248405,ff5ce5adf7f5a67819b3f49b93193ef5d7c5caa3d45b8f32650942b8f9d654c5,b52e8e1b97dc8e2ceb707ce2ab196de15a180cd6683f221fdbda4c6239402f78,6ba0697c53f3faf909f17cee6044a7fb2a55ac078580b5144b19608d345410a6
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,85,127,RainDS-syn/input/127.png,RainDS-syn/target/127.png,822403,658781,4c7972ebe782e0ce04435559ae9717d99b2c0284c675a015155b2f38e33fb1fa,2953a41c6d20f8fb419cc35b4ab4877e6d7e689bc32bb80197c3c094a31aa503,6cae5c360a94ae093407de3f918f5c2bb306c251621b44ef83258f02f79e71c5
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,86,198,RainDS-syn/input/198.png,RainDS-syn/target/198.png,476233,351878,e2f0ac0784ece067181e03460f9713e7fe52f4a150f764eacf2bb86e0507e495,95614daa784d98ff96b5b18292ed38f5595a5a5cdd19e5a3d763d5c46df3f9d9,6cafe6614f584843fa5e5e288eeefe73b775870043c5a53218abfad15250db70
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,87,053,RainDS-syn/input/053.png,RainDS-syn/target/053.png,472522,355603,fc9fd868e2a8a7d75cf923b601f3b561b2dd2618b8d68883260ed7ac5528b172,b447439d81b983f1fa9b5abfa24caa5452b655e24c83375264a971c160778c4b,6cb4eb10237b5781ecf4c92e0ddf6ebfc3a57f99aa5875180d17a6065251b49f
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,88,142,RainDS-syn/input/142.png,RainDS-syn/target/142.png,766453,582431,2550f214fff81d94b2aa0ea4e886dcae5f38dc0aa131e2b3b403f1869621395c,8308c29f6ec529005228e1f6df06fc0c2d8f1f6b0b4d51adac2106583539e6d4,70136c5762909949176ab73a818e920f0365d21f2b546d6df6e224c2d669e471
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,89,166,RainDS-syn/input/166.png,RainDS-syn/target/166.png,456859,264168,6185eaf726d5861f7c95da374224bb4e9df47837cdf6e7635c7426c2c1860105,ad888e1d578291c24bdd7997368f3d8e37d858e63f603104c021d9912df6349c,7174f0e67e9b06695f5864b929c9276a603af3db6ab5f684d17bd76b2ad55d24
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,90,167,RainDS-syn/input/167.png,RainDS-syn/target/167.png,487327,408985,dcb737a3d8752d08ddcb063938f395522ebc327ca448f2eb46f2dc6876949cbc,7923c00aa5eed7b1dabc3326bc91110249ad76cd83ba65a57361083554f841b5,7740711adc9f9bcb68b4cc94a6e8675007aa141f7fbc7b0d94b4aec1e49f2bf3
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,91,081,RainDS-syn/input/081.png,RainDS-syn/target/081.png,810397,666408,a8b594edbde5774addefbb5a3cbb644740bcca0c09da8748676e8c4f29e11ab3,9a08f45c8f23983f3644d5986cc33c91592d3e815237e59fcab573dd795cd430,784f53eb5777bd8017e7283080c0cd92ff3c940bf144909291b13ae7a8f37c52
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,92,108,RainDS-syn/input/108.png,RainDS-syn/target/108.png,797010,643878,c531e786c3c46840866f2c4328686262b8eeefa37f74574529362e08be2ffbf6,afc4c09746f4369d0c7f537215ecb516362156a89b6203db45c468b8d7aad36a,79086d513a548f890a13f99d06194cc9164c07de75f1d57c3df26d48da3940fe
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,93,003,RainDS-syn/input/003.png,RainDS-syn/target/003.png,490810,269439,d737cf29907f59c27ada54110569bfc9b9848e9ce21ee3d6a0915e0167a63329,56ed3da5c7df9f117c04b2d97e54f970b27b33e3af8a740860a634e210abc8d9,79279ee15c696c07ccb87b3c5ec77c3f7c0f8fee6f8fb5af1272958ab711c0de
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,94,196,RainDS-syn/input/196.png,RainDS-syn/target/196.png,485793,323293,c63972531f7dd167e5107805547c9e60647fa88c9a9b51ae7e96b42cd58d17b8,649de22d0a39fea517d0c8bb87e6a6b1a5d2e642bfa5751c8cd14b52eba691bc,797a8e159944a2446f563537e6a2ee0626b3918f50652bac3fd001ad998a2305
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,95,077,RainDS-syn/input/077.png,RainDS-syn/target/077.png,490559,264291,1fec55d4b85af2094f5640fb31cab66d41d4788227a1f111808aa32b8a63b47e,823755ba40817fdc690c118428a371aa9340487ec407b15b30e2b4b3ea858f30,7bac266519a479c7fb7da220a10d6457c9da04f962ecdb66695613deecb6b416
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,96,095,RainDS-syn/input/095.png,RainDS-syn/target/095.png,461402,265288,735a679734c31220ef1279621421b6faac23c153cf51942b93d3db8d4489e770,f80241ab432f70ae511fe27fa1df4866b3485352935dfb3b25088050db0a9401,7c203e5e4a35e924184bb07227dac30bd72e34d691ea2bb082c3f683a9c90b0a
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,97,035,RainDS-syn/input/035.png,RainDS-syn/target/035.png,769954,633943,897819cea7189a4de4b51381d3ab3cdba3bd9472b3abba2af74741b5bff1b46d,770d60fdad5af54a6cb2da9cd845a1ac8d061c5b629eaa4a397e602fa2dc16b5,7d2145c9b9e5a6bfe677700c17184147d9d966703d919d2a4cde4cdbb56b202f
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,98,096,RainDS-syn/input/096.png,RainDS-syn/target/096.png,744775,534855,6299213b6f663f969c096a760eca1971f0b8059bca92c75478c606cbd6fc1b37,dbc5472548524fd86511f0795ae535b837804072849070865adb79da18aa7796,7e8ca25b4982c7cef05d5132f573250ff6bba7fd1031e1a571d974dee943960e
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,train,99,165,RainDS-syn/input/165.png,RainDS-syn/target/165.png,711623,415584,0626a5f418734abf093ce02490ae79477475d3f21b35ea243a9b85a27641c53b,9da9dbad6eabc7dd027b74d84eaf5828ad27eb42d351e14292456311fa227f64,7ef744a1fb013cfb55a865fdd87fd2c37521183548637589778cd72372b69e2a
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,0,131,RainDS-syn/input/131.png,RainDS-syn/target/131.png,512669,361831,e3fc71c2495d18a2bbe07bf04561640c49116fc589e80dfccf47fc6f48c9ddf1,4ab1d4408cd0ac966e5a5fe70f1e732fdae8ed004132213cb3bdac18a620fbed,7f0d70b87f0d6649057d3093a909c1ddeaa53c167a592538819346b7732b470a
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,1,059,RainDS-syn/input/059.png,RainDS-syn/target/059.png,476961,321305,ffed710a4d2ca05eba1f1bd9b0f03358dcb9679ec35cfafa59aa6d14edfa3f73,bb763ed639a609d58c73898170263d81bd968075bc7aea0f2b7151143411ef79,8063f61f745eb4e40b94d9778e24fdbc049ff4e2a3344ec9910ce0ff223d9271
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,2,187,RainDS-syn/input/187.png,RainDS-syn/target/187.png,436854,356272,c4e9ffaf57ec039d320b0d73e5059fd533b75352e5fac1c43d99fd3b0d7dbf47,6e1aef588b9aa302ee981d40285198f5ed21ed57e1d3c2710710bc7ec4ba30c3,80e91aaa13f4e93ccf2d42c97d1c17d246a1159a57ba467ffca32913a362dd47
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,3,070,RainDS-syn/input/070.png,RainDS-syn/target/070.png,717349,502521,d56bbe59f6808fcc3b867efc7686910ecda1f638012c28a95f909d9399ae122b,4092a98ecf158764f442bf9205fa412b4f15a18a44993294ba550375e899ef7b,8308c524f7d7408300cb659b71f3c486eca59dfb569f01b82cbdcc423358ebd0
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,4,120,RainDS-syn/input/120.png,RainDS-syn/target/120.png,757581,565190,acecd040095438e258fe9f98557cc08f5064c20d22323e9f91cc5e3b040b7c7b,105d79a241eb2c0dca4268e3f446678d8bae065e3c4479528c0e6f6481b483a2,849e73d08375a3c7b0f17dd721a92be4ac215472a0eced09bf196ac4ec668d8d
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,5,145,RainDS-syn/input/145.png,RainDS-syn/target/145.png,451919,279180,a6a526b6e6360a3c3b92ec4b9b2060a1a2371b3a1533794f989f992bc7cd8b14,d2a15052112482138dbbf1619a796526d7c4616df516b5d2fcb4a6538b10cca3,86d87293b6a1c77223b8e5486027fc8ea4436d68b76fd175feab067b18ae182f
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,6,146,RainDS-syn/input/146.png,RainDS-syn/target/146.png,791113,566030,57ce458e8935a1013bd64a0ae32a9f28d87acfda56fb9dc6a123306ac469ea58,444bf0942d88d5da1e77c818916d19000c88b87a26e7768d82235445442ee217,882895feefc90ecd7e2c3e33926a61747061f7f4131982da7adbacdd46efa430
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,7,034,RainDS-syn/input/034.png,RainDS-syn/target/034.png,807277,663738,d4592b8a4ec487aea504691471521299ea6dd5ff4153354a3e5177005a1f001a,d4560f3a9a6b791ad3066a568725a8c1038bd0819878bc0ec0022dc5c1aaebd4,8883e0fd47dd2503930d6311c2f114761e77165d468fe239ff0f7d27aab2f6c3
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,8,168,RainDS-syn/input/168.png,RainDS-syn/target/168.png,804084,661154,0d9a13ae3d5b093d963b2e6277810711738d63f40a6fee4740f8bd5a170ed4fb,701c31bad62a810327706be0df737bb5de3a2f97d62d2d73375ddb76fb2af6e2,88e683d2752f135da300fc8cb79ec037a4ebb77477bc7de35bffe9e686c3c6f6
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,9,052,RainDS-syn/input/052.png,RainDS-syn/target/052.png,747678,572441,752fc7818d612d98fb832fd163007f8e1793ceb8e78a9cd6319e04c6f4159ea9,341933b9b68a256710cce5cfd49e44dd59041d103dd8163b47661c9f65ae4ff9,89cb234b15fb3377063e404a2070c4c0b6e5d71642a658ada491570883995f36
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,10,100,RainDS-syn/input/100.png,RainDS-syn/target/100.png,763469,585940,4e06cf821491449caf4557e98431af9fdd91a94e45e773468cd055c16d8d8405,fd123768e573334859d0c55e9e66c9c6af1920a4cdcfc469bcc5c786c9144f30,8a3f43694f0a6ada21f4e66abb7bf6421312e155561591add240914db8f5330f
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,11,156,RainDS-syn/input/156.png,RainDS-syn/target/156.png,490458,398168,653ddf25911507badc3a47085b5c97dc92c0e682850b9094b48e8593284fad73,0c308a3a974e0b3a6a4165ada7eeb33e151d3be069297a5aef52240b1db729d9,8a5eae4f88d42db7c1f8cc1bf3e345effb689ef5a45ca6f66574001e354dd335
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,12,087,RainDS-syn/input/087.png,RainDS-syn/target/087.png,481709,249102,040ab07e4235bec16df43cb53d8e75d2b6f679648748909ce59c60b64b31bca5,8b9b0ea87e549e549365d9f43a1ea195a1fbe0ee0ee29040d8c4642c11f6d85d,8bdbc01c438f865b04af82b41367a37b665ba0e7092833708350c44a99e8bfdc
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,13,101,RainDS-syn/input/101.png,RainDS-syn/target/101.png,468423,250177,4fbf979321228aa1224908b84e714ef38df0828c0fbd761b2661a017597b8b06,0ce9897948e26b8f865271424a17aae2251774ebfe8b2b6fe4281d04ac7d4b59,8d852065ca06678e118205c2c243521e835c5bb3468845f0a64bf260fa38daf4
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,14,136,RainDS-syn/input/136.png,RainDS-syn/target/136.png,490530,352620,7a705527c0af2295207cf3a2efafb83f389f62b806f42317d9091b4be4c8a2c5,ef5d111c5681fb5a9a6e4a7b6d27d82238b996d635d35f404b4d6ecb088eeaa2,8e44f46eb830f93ffca8c87a9b2c033569bcffe8a841a44b383dba46a3a146ea
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,15,189,RainDS-syn/input/189.png,RainDS-syn/target/189.png,847291,665803,390b73a8bcfbf041e7f4bc09327fccbb6a4c3715ee4db9786c027d6fdaae40a2,75b76b3598614958513cfac404478fc873219ba2bc1e3e6e51742f780d35f8e7,8fa1784baa054f8cd5cd4815586b1d21518507775c26ca98f433c31a0634c537
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,16,007,RainDS-syn/input/007.png,RainDS-syn/target/007.png,466635,346588,889ea9ff9b176e3213e09aaa69fed3b87dcdbbcdda96225792b4e344a05e56c6,f8f4c0a7944a271a7a82c367936898dc941e2607b2c31129405482c420258b0d,8fa845883fd2e6122c87d03799f7691c7ad104aa96ac03522a8c49c70125bc7b
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,17,106,RainDS-syn/input/106.png,RainDS-syn/target/106.png,702312,514832,59eebd24d49015365fba5a14af3b39ac859913926a1616102dae21c7bacd3a66,7a9e06a588dc0ba582eb2052a9334f52bc005a4eda97cfd382b4ae24f7ff868f,8fd6506b83a8be9da8b7c86163bc8109652f6153e5beb5467e4116e4eae36e93
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,18,186,RainDS-syn/input/186.png,RainDS-syn/target/186.png,847637,663526,ecdf1205d67555d8a1efb1d5158d1f761b9d9a5557d84128bfb11fc16a36a2e3,6d49f8238b01f2d28c0c098a5d91f88ad6bf81111b641d1f6f154d726dd0ea09,8fe1151a9bfb3049559052b60364f86b05657fde438a7d60c407a18bfbb04856
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,19,063,RainDS-syn/input/063.png,RainDS-syn/target/063.png,485043,357663,2f1956c134066e5f22495d786f4a17fa0d59e2259293a393dfde5e8411d119b7,bdf7e7b04fb175a184b5960bf8fd2eb8b394c735fd253e785f84f013eeb8e354,903fde83ceaa6125eb6d18895bdb8c9eb48a9ba9f8caa79cf9e62863b5229971
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,20,046,RainDS-syn/input/046.png,RainDS-syn/target/046.png,703341,555197,00a2fe82ab1f6623eef530b88bde7e574979972b5286cb21a463c7b49a50daec,8781546c670aaa67d643b252a097f4e02bda4986d6ed89b3f30b671784a6585c,90d1023b8e726c7d29b57aac885ba83d194725573a8b44dcddb1605969825625
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,21,099,RainDS-syn/input/099.png,RainDS-syn/target/099.png,476772,282964,a12d46a05904e2226aca8f716ae1fa19165e74c353e08a244f56bce6c11a6d34,a90af338ced73a20ebb848659fda910c035087d97da853060ec972a3c5e0f821,90f58ca957b33e44927cd80cdea782a73fc1ee2574686e5d403f2c550b377f8b
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,22,023,RainDS-syn/input/023.png,RainDS-syn/target/023.png,465799,314332,1d6b5ffcb250eacd896b0f52c8c1746ff00397980f0f7eafc2df9ac5a857f84d,478ae79c9aa2a423c54300a721509cf4255c9d3db30a7e340a5418e8febe980a,911e32b06c0cb4c1e80c84dda671ceb661212ad77cf13d5badc038f06c6f4e5c
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,23,065,RainDS-syn/input/065.png,RainDS-syn/target/065.png,489144,368473,767d2f706511c7a7effe9da95aef8019013024854b13b982d13e0a93fd502868,c6dbadedff2b20784a7bdadc84fba5defa6c810e63d592294b5673632c59f7a0,916bb6d0f3ebb4c1156635eee167d81beb8776e347c692766bb202e561470cff
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,24,060,RainDS-syn/input/060.png,RainDS-syn/target/060.png,758505,536063,d0572ede9250c2b3002eb3af1a16e556719426163da4293aae0388a83c3d06d1,56b48f34a149e0f052c532bdfae1d411c9564e79162196e1751a8fa3bea825fe,91c31062856f4f5e31bbcb0c81f66eb569078bd43fcd40e2023e11d95aabfd81
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,25,117,RainDS-syn/input/117.png,RainDS-syn/target/117.png,456205,314736,9b3229cdfb11eb739017c4c57e5b2f597f8c5ebc7b921e1a2014dc3323791b84,2276584fe164d2dd2bfad736f749c1d99dd43bfeaa5be6354f0f27ba2f8e6356,946b9ee16540580de85aa8d43c08e34f49c0a530ac689d56ec3764055ecd78bc
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,26,193,RainDS-syn/input/193.png,RainDS-syn/target/193.png,678095,477630,e53e6cadeb7b56197149114a713aa183ef009d43e9f8d248009af58a983f39a6,d5e2e014e392a37fd1708e659dfd330b4ea6326150d89f98835bfbf34ac8798a,95b61c771d4906d3de57e09ab82f82dfe9631711e552f129247b74df866d585a
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,27,197,RainDS-syn/input/197.png,RainDS-syn/target/197.png,487330,350015,5ce9db5668dae51b45d2b59587ed1c272cc6104697a68847e266addf96a1ecbf,bbe7ff93a9e1f052f4e8b133744704ed382565be36725df349866cabc320b183,9817f59c11f01a326097e96c811ce2d23a2a515eee8c45b9cbe3dd9395f61361
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,28,129,RainDS-syn/input/129.png,RainDS-syn/target/129.png,477229,342146,0886388b0445c32e3f87ea074d0e23132b9de65df9c4fdafc1b3e92e9e5849ed,026b4f639a6ade886ae0da296c56f9d60345c9164663f032a8d64e98684ce0d9,98f0ab910aad895682bdb352546612b011cfc210708ef45a3042e20350539890
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,29,031,RainDS-syn/input/031.png,RainDS-syn/target/031.png,469015,364890,6a2e2d699648e38b1062e9eeab9177b8bd736330257ab5067b0cf38f5deb9648,ebbbaf7e4d825640a4790294639476899be1f014d0005fc0b3d2ee1288e8f51c,9b6eb73821d811ee2b563ea171475cb3e8e314bb9faefa83b39eed501e335e29
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,30,084,RainDS-syn/input/084.png,RainDS-syn/target/084.png,830542,664661,0d3358e278e434eb48223d16849af5acd2febc26a1614e4f0b749daa0f63b974,6d6f0ce97361c82717ce113749c445ce1a9473173093d89132aca8c3a467b7ef,9c3c37bc42687363ccd8dabfa64b163598e42c82f43a2cd0d57bc8c9bc094be8
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,31,039,RainDS-syn/input/039.png,RainDS-syn/target/039.png,462458,376465,4adbdf767aee99f976599ed5847a89a26e04e345adafdfb43c258f66d279a9e2,a4c2af2d72f334f003bdc4f8b7e14e81307cecaadbe822215e710fba516c97f1,9db1d1b6c6864aea951c21434a538ec2624351bb61609df1de48797809b4799b
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,32,085,RainDS-syn/input/085.png,RainDS-syn/target/085.png,736554,501776,df6ac50b0d916fa44b94f3f9958164b174acb3f06df2553424b06827079ae9d7,e32a2f561e8d8397e0f7649ee1e8e61a8bc99b6ceb7a0a015b124e512c4b3464,9ff8493a0eb776584d449ddc4e38ef5e38aa4cd34d113118a4f56f89867a2067
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,33,133,RainDS-syn/input/133.png,RainDS-syn/target/133.png,491755,317836,47fca7fa880690d09d31066a74d8d9d28e36c06d3114fdb7f6a1997d430a721f,428ab6dfe62ff987fe395f56a698207417e4098a641e25efbfdda27f59879552,a24887419759719a773ab52bce8332fac04d261cc090a02ca0d3288603eeeae1
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,34,119,RainDS-syn/input/119.png,RainDS-syn/target/119.png,755577,556599,cc007e88d9e04a952e74130428befe16990cda92b82444419cef2badf380bb29,27b4bbf30362125e0961d87b72b1239940dd7bf0b696b081c848e5f105c28d20,a41c9fa4ec0711fb606a8122d0599f59a969f30fb34dc673cd145546b1d71171
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,35,125,RainDS-syn/input/125.png,RainDS-syn/target/125.png,493748,357965,047455351898b3442eb891c30acff38e0e3a9918df797922f6af2bb94ea6eb66,b0d0e374075f0751d91f0b41f504b21699e8997c754f03174b6d598706dfcded,a4903688a75ec7c3fc13d37a59e0a6ff257c340b8b0390bb4159cd951611fcd0
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,36,097,RainDS-syn/input/097.png,RainDS-syn/target/097.png,812363,656893,7555bfc63d5d5f6ceb1ac622ba5a945ec7dc5bb0912d4a5af6e3d694f070d7c1,9de107896c81248fb2bd335108d71b03fe5635a531b826335069053d7983401b,a5dd6873efaaa39be43f0a47900926f44f39c26bbe91e1916fa34a3493a86930
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,37,078,RainDS-syn/input/078.png,RainDS-syn/target/078.png,823369,671473,1664c04a276e12b2199c6ffbf9e4704e9faa0b857e82c45ce5ba8f52afcd3b6b,c8f522bd440ad9571a3ae8358aec4cc586394019961ff2548881131f65593470,a710c3937661fb000ec108236817f9e40cb1aec4014d90122abde86f23596bb4
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,38,163,RainDS-syn/input/163.png,RainDS-syn/target/163.png,752497,589418,6cc04d17b6d7af3f5c0bc2ce9428785abd230162879d45e5d3645d5c241bcf81,e0bf3a6031a63a1403ce637a2ee3f3f0df1c8ade856934cb4fe485569c501069,a808eb5c308eeae3cb4ddc0ddf282238bd6babff7034e262c374c0b3dd6dbcaf
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,39,091,RainDS-syn/input/091.png,RainDS-syn/target/091.png,452891,289789,c34704c860429456d705e37b41310512f7b665936632e43fe9bca65937436a22,bcd6e0a8e52efe009493d10d0ca0d0195e631b167bc543f66d84603adba3eb64,a85e4a618e616806fe62d711e62089d073a8b3354fa671c8b4abd860abdfdac9
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,40,134,RainDS-syn/input/134.png,RainDS-syn/target/134.png,433099,253123,84e87ebed14b2a772aff162cded71cc6d243ee063d23dd0eba7b606382bf1cc3,97fb0b085a741ea1710469301e8a08fd4d87cc20307619b1388fcc839ce4b9f1,a8d5d2345352b224717c766187b53e994e23fd0011151a8855f30a6a7d87ecb4
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,41,069,RainDS-syn/input/069.png,RainDS-syn/target/069.png,500022,366052,3c299e5961f4dfbff6e41aa0e8c34314241426dda57a59792c4403c369736b47,d2c6c207a290922f5354903ac1d0c70a259f99e7c9880124e3c1ae1ea05d8cd0,aa01daa9ed32cf8224b205651a3e21820acab776a254ac32c3ddac46f5d3dd8e
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,42,024,RainDS-syn/input/024.png,RainDS-syn/target/024.png,754691,581432,e913694003780d8b1bb83ed14ee20c1225b7f8393a0c778675e69348429b548c,d5cdd01f18e7cf5dc642c5f17959e91d06888dc0a4c73073c2d4cbeb931b3506,ac0d612a3068b9da54634b83331136a5740208acbfc5463161146a396c00cc89
four-method-motivation-six-domain-s2026-20260813,RainDS-syn,discovery,43,058,RainDS-syn/input/058.png,RainDS-syn/target/058.png,768147,573983,91e45e325e82c4865c4dd2f36c7920fe08de48dbe60ea76968349a9bd6261efe,a479488b12d6aa3b94cfabcfa6fc334136a102739687bf6033651fbec118b62e,acc7cd92d7ec8e0ba7092f4d8130413c4d8b0f2041e0127ae6dd9ea6cb472169
